                                                    wave       xi      mxi                   q    2-pion-g_L7_XI4_Q1_NQ11_NX25_NPHI
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=3-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.0000000000                       -99.3805222395
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.1000000000                       -98.9968608224
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.2000000000                       -97.8484646711
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.3000000000                       -95.9476002262
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.4000000000                       -93.3193849701
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.5000000000                       -90.0071886816
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.6000000000                       -86.0766470281
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.7000000000                       -81.6154854511
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.8000000000                       -76.7323634415
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        0.9000000000                       -71.5492015170
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        0        0        1.0000000000                       -66.1903700710
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.0000000000                        -0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.1000000000                        -0.0163716801
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.2000000000                        -0.0629048517
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.3000000000                        -0.1323396760
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.4000000000                        -0.2141295366
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.5000000000                        -0.2963646762
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.6000000000                        -0.3677990871
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.7000000000                        -0.4195813974
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.8000000000                        -0.4463420503
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        0.9000000000                        -0.4466141985
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        1        0        1.0000000000                        -0.4225741603
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=4-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.0000000000                      -100.5646434743
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.1000000000                      -100.1694316391
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.2000000000                       -98.9868862673
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.3000000000                       -97.0309317177
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.4000000000                       -94.3293142446
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.5000000000                       -90.9288529246
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.6000000000                       -86.8992269658
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.7000000000                       -82.3324802396
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.8000000000                       -77.3415698661
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        0.9000000000                       -72.0523485363
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        0        0        1.0000000000                       -66.5924434156
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.1000000000                        -0.0167952074
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.2000000000                        -0.0645793888
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.3000000000                        -0.1360344231
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.4000000000                        -0.2205197305
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.5000000000                        -0.3059996168
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.6000000000                        -0.3810755430
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.7000000000                        -0.4367239112
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.8000000000                        -0.4673900984
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        0.9000000000                        -0.4714185310
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        1        0        1.0000000000                        -0.4508037791
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=5-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.0000000000                      -122.0523731265
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.1000000000                      -121.6194752519
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.2000000000                      -120.3245780526
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.3000000000                      -118.1827404493
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.4000000000                      -115.2235253704
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.5000000000                      -111.4957952307
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.6000000000                      -107.0712974130
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.7000000000                      -102.0441474637
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.8000000000                       -96.5299950696
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        0.9000000000                       -90.6583116282
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        0        0        1.0000000000                       -84.5613958934
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.1000000000                        -0.0155866960
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.2000000000                        -0.0598024923
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.3000000000                        -0.1254815742
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.4000000000                        -0.2021786637
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.5000000000                        -0.2780328746
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.6000000000                        -0.3417413415
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.7000000000                        -0.3842690042
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.8000000000                        -0.3999565697
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        0.9000000000                        -0.3869987893
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        1        0        1.0000000000                        -0.3472660733
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=1-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.0000000000                       -86.6781903185
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.1000000000                       -86.4205460066
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.2000000000                       -85.6450946970
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.3000000000                       -84.3475383845
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.4000000000                       -82.5264735710
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.5000000000                       -80.1899975530
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.6000000000                       -77.3617741072
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.7000000000                       -74.0838404069
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.8000000000                       -70.4184025531
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        0.9000000000                       -66.4436819042
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        0        0        1.0000000000                       -62.2463451090
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.1000000000                        -0.0151917768
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.2000000000                        -0.0581707220
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.3000000000                        -0.1216189215
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.4000000000                        -0.1948499144
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.5000000000                        -0.2656930337
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.6000000000                        -0.3224944169
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.7000000000                        -0.3558615880
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.8000000000                        -0.3598123080
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        0.9000000000                        -0.3322918003
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        1        0        1.0000000000                        -0.2750270810
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=2-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.0000000000                       -56.5077826256
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.1000000000                       -56.3961265265
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.2000000000                       -56.0534617831
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.3000000000                       -55.4597468523
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.4000000000                       -54.5883428971
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.5000000000                       -53.4140855944
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.6000000000                       -51.9213401581
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.7000000000                       -50.1094737749
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.8000000000                       -47.9967514508
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        0.9000000000                       -45.6190634319
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        0        0        1.0000000000                       -43.0251411136
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.1000000000                        -0.0149468806
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.2000000000                        -0.0571567279
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.3000000000                        -0.1192107839
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.4000000000                        -0.1902608538
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.5000000000                        -0.2579253230
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.6000000000                        -0.3103066282
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.7000000000                        -0.3377583052
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.8000000000                        -0.3340624681
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        0.9000000000                        -0.2969752922
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        1        0        1.0000000000                        -0.2281067608
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                 ich-nlo-cut=3-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
