                                                    wave       xi      mxi                   q    2-pion-q_L7_XI4_Q1_NQ11_NX25_NPHI
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        3        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        3        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=1-no3nf-E=search-cdep-empot        4        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.0000000000                         1.7084805038
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.1000000000                         1.7170049171
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.2000000000                         1.7409773401
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.3000000000                         1.7759707349
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.4000000000                         1.8155135631
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.5000000000                         1.8522278702
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.6000000000                         1.8790207942
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.7000000000                         1.8900574393
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.8000000000                         1.8814483988
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        0.9000000000                         1.8514592292
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        0        0        1.0000000000                         1.8003057023
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.1000000000                         0.0017555734
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.2000000000                         0.0067135056
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.3000000000                         0.0140007817
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.4000000000                         0.0223337967
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.5000000000                         0.0302332355
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.6000000000                         0.0362549011
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.7000000000                         0.0391938189
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.8000000000                         0.0382218342
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        0.9000000000                         0.0329552444
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        1        0        1.0000000000                         0.0234451807
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.3000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.4000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.5000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.6000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.7000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.8000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        0.9000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        2        0        1.0000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.0000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.1000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.2000000000                         0.0000000000
                ich-n4lo-cut=2-no3nf-E=search-cdep-empot        3        0        0.3000000000                         0.0000000000
