                wave       xi      mxi                   q    q_L7_XI4_Q1_NQ11_NX25_NPHI35_NP48    g_L7_XI4_Q1_NQ11_NX25_NPHI35_NP48
ich-n4lo-cut=5+empot        2        0        0.9000000000                         7.1355753493                       -48.4041568494
ich-n4lo-cut=5+empot        2        0        1.0000000000                         8.2296735270                       -53.9830312583
ich-n4lo-cut=5+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
ich-n4lo-cut=5+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        0        0        0.0000000000                        -5.5185606292                        48.9203234706
 ich-nlo-cut=1+empot        0        0        0.1000000000                        -5.4815962678                        48.5072973554
 ich-nlo-cut=1+empot        0        0        0.2000000000                        -5.3723002189                        47.2863869308
 ich-nlo-cut=1+empot        0        0        0.3000000000                        -5.1952939599                        45.3102910813
 ich-nlo-cut=1+empot        0        0        0.4000000000                        -4.9577489594                        42.6611729750
 ich-nlo-cut=1+empot        0        0        0.5000000000                        -4.6686993976                        39.4432649877
 ich-nlo-cut=1+empot        0        0        0.6000000000                        -4.3382630415                        35.7743841346
 ich-nlo-cut=1+empot        0        0        0.7000000000                        -3.9768871790                        31.7775748096
 ich-nlo-cut=1+empot        0        0        0.8000000000                        -3.5947073595                        27.5738195237
 ich-nlo-cut=1+empot        0        0        0.9000000000                        -3.2010667667                        23.2763650799
 ich-nlo-cut=1+empot        0        0        1.0000000000                        -2.8042066218                        18.9868317594
 ich-nlo-cut=1+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        2        0        0.0000000000                        -0.0000332808                         0.0001321443
 ich-nlo-cut=1+empot        2        0        0.1000000000                         0.1316296403                        -1.1112007728
 ich-nlo-cut=1+empot        2        0        0.2000000000                         0.5197882080                        -4.3749280217
 ich-nlo-cut=1+empot        2        0        0.3000000000                         1.1447404197                        -9.5881586197
 ich-nlo-cut=1+empot        2        0        0.4000000000                         1.9761097385                       -16.4375134689
 ich-nlo-cut=1+empot        2        0        0.5000000000                         2.9760029562                       -24.5310916375
 ich-nlo-cut=1+empot        2        0        0.6000000000                         4.1025449621                       -33.4345372531
 ich-nlo-cut=1+empot        2        0        0.7000000000                         5.3132359925                       -42.7056947133
 ich-nlo-cut=1+empot        2        0        0.8000000000                         6.5677280753                       -51.9237530741
 ich-nlo-cut=1+empot        2        0        0.9000000000                         7.8298167323                       -60.7106935791
 ich-nlo-cut=1+empot        2        0        1.0000000000                         9.0686251024                       -68.7446310858
 ich-nlo-cut=1+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=1+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        0        0        0.0000000000                        -6.2174157616                        83.7640470696
 ich-nlo-cut=2+empot        0        0        0.1000000000                        -6.1795188995                        83.3194131702
 ich-nlo-cut=2+empot        0        0        0.2000000000                        -6.0674443088                        82.0040453105
 ich-nlo-cut=2+empot        0        0        0.3000000000                        -5.8858688499                        79.8717204475
 ich-nlo-cut=2+empot        0        0        0.4000000000                        -5.6420515693                        77.0063358918
 ich-nlo-cut=2+empot        0        0        0.5000000000                        -5.3451401716                        73.5144297836
 ich-nlo-cut=2+empot        0        0        0.6000000000                        -5.0053845839                        69.5165947211
 ich-nlo-cut=2+empot        0        0        0.7000000000                        -4.6333754775                        65.1390127459
 ich-nlo-cut=2+empot        0        0        0.8000000000                        -4.2393962702                        60.5060620371
 ich-nlo-cut=2+empot        0        0        0.9000000000                        -3.8329369197                        55.7345494881
 ich-nlo-cut=2+empot        0        0        1.0000000000                        -3.4223801058                        50.9297403571
 ich-nlo-cut=2+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        2        0        0.0000000000                        -0.0000025910                         0.0000099711
 ich-nlo-cut=2+empot        2        0        0.1000000000                         0.1341805005                        -1.1606355963
 ich-nlo-cut=2+empot        2        0        0.2000000000                         0.5298317360                        -4.5712616946
 ich-nlo-cut=2+empot        2        0        0.3000000000                         1.1670518236                       -10.0259326844
 ich-nlo-cut=2+empot        2        0        0.4000000000                         2.0151550191                       -17.2064246585
 ich-nlo-cut=2+empot        2        0        0.5000000000                         3.0358525974                       -25.7144960378
 ich-nlo-cut=2+empot        2        0        0.6000000000                         4.1868170512                       -35.1083121750
 ich-nlo-cut=2+empot        2        0        0.7000000000                         5.4250684017                       -44.9374659420
 ich-nlo-cut=2+empot        2        0        0.8000000000                         6.7097760973                       -54.7724583927
 ich-nlo-cut=2+empot        2        0        0.9000000000                         8.0042706880                       -64.2264302530
 ich-nlo-cut=2+empot        2        0        1.0000000000                         9.2772418825                       -72.9687253906
 ich-nlo-cut=2+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=2+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        0        0        0.0000000000                        -6.7103998456                       104.9166255984
 ich-nlo-cut=3+empot        0        0        0.1000000000                        -6.6717069785                       104.4489054583
 ich-nlo-cut=3+empot        0        0        0.2000000000                        -6.5572622067                       103.0645979989
 ich-nlo-cut=3+empot        0        0        0.3000000000                        -6.3717944396                       100.8184189050
 ich-nlo-cut=3+empot        0        0        0.4000000000                        -6.1226448895                        97.7957707856
 ich-nlo-cut=3+empot        0        0        0.5000000000                        -5.8190675018                        94.1051840454
 ich-nlo-cut=3+empot        0        0        0.6000000000                        -5.4714354705                        89.8696350065
 ich-nlo-cut=3+empot        0        0        0.7000000000                        -5.0904726437                        85.2179804675
 ich-nlo-cut=3+empot        0        0        0.8000000000                        -4.6865990888                        80.2774682757
 ich-nlo-cut=3+empot        0        0        0.9000000000                        -4.2694395930                        75.1678844309
 ich-nlo-cut=3+empot        0        0        1.0000000000                        -3.8475058772                        69.9975112232
 ich-nlo-cut=3+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        2        0        0.0000000000                        -0.0000010655                         0.0000039826
 ich-nlo-cut=3+empot        2        0        0.1000000000                         0.1364009830                        -1.1985795847
 ich-nlo-cut=3+empot        2        0        0.2000000000                         0.5386440532                        -4.7220790637
 ich-nlo-cut=3+empot        2        0        0.3000000000                         1.1866398638                       -10.3618070292
 ich-nlo-cut=3+empot        2        0        0.4000000000                         2.0494068952                       -17.7951744703
 ich-nlo-cut=3+empot        2        0        0.5000000000                         3.0882788891                       -26.6182537180
 ich-nlo-cut=3+empot        2        0        0.6000000000                         4.2604977185                       -36.3825452861
 ich-nlo-cut=3+empot        2        0        0.7000000000                         5.5226279031                       -46.6303461077
 ich-nlo-cut=3+empot        2        0        0.8000000000                         6.8333831010                       -56.9245478068
 ich-nlo-cut=3+empot        2        0        0.9000000000                         8.1556569716                       -66.8706336820
 ich-nlo-cut=3+empot        2        0        1.0000000000                         9.4577345170                       -76.1304467263
 ich-nlo-cut=3+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=3+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        0        0        0.0000000000                        -7.0267945418                       116.1574329345
 ich-nlo-cut=4+empot        0        0        0.1000000000                        -6.9874649532                       115.6741826470
 ich-nlo-cut=4+empot        0        0        0.2000000000                        -6.8711258145                       114.2435463791
 ich-nlo-cut=4+empot        0        0        0.3000000000                        -6.6825521020                       111.9210080989
 ich-nlo-cut=4+empot        0        0        0.4000000000                        -6.4291576280                       108.7931981267
 ich-nlo-cut=4+empot        0        0        0.5000000000                        -6.1202899694                       104.9702633340
 ich-nlo-cut=4+empot        0        0        0.6000000000                        -5.7664305808                       100.5771008654
 ich-nlo-cut=4+empot        0        0        0.7000000000                        -5.3784197562                        95.7447045400
 ich-nlo-cut=4+empot        0        0        0.8000000000                        -4.9667963950                        90.6025918282
 ich-nlo-cut=4+empot        0        0        0.9000000000                        -4.5413017643                        85.2728775705
 ich-nlo-cut=4+empot        0        0        1.0000000000                        -4.1105582001                        79.8661718014
 ich-nlo-cut=4+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        2        0        0.0000000000                        -0.0000021340                         0.0000077112
 ich-nlo-cut=4+empot        2        0        0.1000000000                         0.1382366428                        -1.2258155002
 ich-nlo-cut=4+empot        2        0        0.2000000000                         0.5459311979                        -4.8302314677
 ich-nlo-cut=4+empot        2        0        0.3000000000                         1.2028227801                       -10.6022090015
 ich-nlo-cut=4+empot        2        0        0.4000000000                         2.0776634151                       -18.2154533115
 ich-nlo-cut=4+empot        2        0        0.5000000000                         3.1314473931                       -27.2612333198
 ich-nlo-cut=4+empot        2        0        0.6000000000                         4.3210304316                       -37.2854569887
 ich-nlo-cut=4+empot        2        0        0.7000000000                         5.6025699942                       -47.8243513697
 ich-nlo-cut=4+empot        2        0        0.8000000000                         6.9343742039                       -58.4345436867
 ich-nlo-cut=4+empot        2        0        0.9000000000                         8.2789501141                       -68.7152922080
 ich-nlo-cut=4+empot        2        0        1.0000000000                         9.6042269953                       -78.3224315241
 ich-nlo-cut=4+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=4+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        0        0        0.0000000000                        -7.2036885370                       120.7784425445
 ich-nlo-cut=5+empot        0        0        0.1000000000                        -7.1638788163                       120.2858110921
 ich-nlo-cut=5+empot        0        0        0.2000000000                        -7.0461127262                       118.8272350763
 ich-nlo-cut=5+empot        0        0        0.3000000000                        -6.8552044115                       116.4587954513
 ich-nlo-cut=5+empot        0        0        0.4000000000                        -6.5986292893                       113.2680723274
 ich-nlo-cut=5+empot        0        0        0.5000000000                        -6.2858141445                       109.3664548559
 ich-nlo-cut=5+empot        0        0        0.6000000000                        -5.9273316333                       104.8803033107
 ich-nlo-cut=5+empot        0        0        0.7000000000                        -5.5341196212                        99.9422212551
 ich-nlo-cut=5+empot        0        0        0.8000000000                        -5.1168159134                        94.6834129182
 ich-nlo-cut=5+empot        0        0        0.9000000000                        -4.6852579403                        89.2276967819
 ich-nlo-cut=5+empot        0        0        1.0000000000                        -4.2481584734                        83.6873550952
 ich-nlo-cut=5+empot        1        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        1        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        2        0        0.0000000000                        -0.0000024413                         0.0000086614
 ich-nlo-cut=5+empot        2        0        0.1000000000                         0.1396822169                        -1.2439216609
 ich-nlo-cut=5+empot        2        0        0.2000000000                         0.5516633568                        -4.9020033461
 ich-nlo-cut=5+empot        2        0        0.3000000000                         1.2155340513                       -10.7612939733
 ich-nlo-cut=5+empot        2        0        0.4000000000                         2.0998150512                       -18.4924886121
 ich-nlo-cut=5+empot        2        0        0.5000000000                         3.1652066672                       -27.6829776711
 ich-nlo-cut=5+empot        2        0        0.6000000000                         4.3682312206                       -37.8741902131
 ich-nlo-cut=5+empot        2        0        0.7000000000                         5.6646961575                       -48.5975433450
 ich-nlo-cut=5+empot        2        0        0.8000000000                         7.0125626972                       -59.4047655318
 ich-nlo-cut=5+empot        2        0        0.9000000000                         8.3740093313                       -69.8903252563
 ich-nlo-cut=5+empot        2        0        1.0000000000                         9.7166654581                       -79.7055232163
 ich-nlo-cut=5+empot        3        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        3        0        1.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.0000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.1000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.2000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.3000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.4000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.5000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.6000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.7000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.8000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        0.9000000000                         0.0000000000                         0.0000000000
 ich-nlo-cut=5+empot        4        0        1.0000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        0        0        0.0000000000                        -4.5922094358                        -3.0164101280
      nijm93-noempot        0        0        0.1000000000                        -4.5563212748                        -3.3884909433
      nijm93-noempot        0        0        0.2000000000                        -4.4502326498                        -4.4869850247
      nijm93-noempot        0        0        0.3000000000                        -4.2785030757                        -6.2604306029
      nijm93-noempot        0        0        0.4000000000                        -4.0482057381                        -8.6286575195
      nijm93-noempot        0        0        0.5000000000                        -3.7682468872                       -11.4900887688
      nijm93-noempot        0        0        0.6000000000                        -3.4485946490                       -14.7301112179
      nijm93-noempot        0        0        0.7000000000                        -3.0995331569                       -18.2293110747
      nijm93-noempot        0        0        0.8000000000                        -2.7310288964                       -21.8706443356
      nijm93-noempot        0        0        0.9000000000                        -2.3522564989                       -25.5450027854
      nijm93-noempot        0        0        1.0000000000                        -1.9712940963                       -29.1550125843
      nijm93-noempot        1        0        0.0000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        0.1000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        0.2000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        0.3000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        0.4000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        0.5000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        0.6000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        0.7000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        0.8000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        0.9000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        1        0        1.0000000000                         0.0000000000                         0.0000000000
      nijm93-noempot        2        0        0.0000000000                        -0.0004399147                         0.0018866171
      nijm93-noempot        2        0        0.1000000000                         0.1283435836                        -1.0476932007
      nijm93-noempot        2        0        0.2000000000                         0.5079377027                        -4.1273334523
